Time [s],Value
1.030659062500000,0b  0000  0000  0000  0101
1.030660062500000,0b  0000  0000  0000  0101
1.030661062500000,0b  0000  0000  0000  0101
1.030662062500000,0b  0000  0000  0000  0101
1.030663062500000,0b  0000  0000  0000  0101
1.030664062500000,0b  0000  0000  0000  0101
1.030665062500000,0b  0000  0000  0000  0101
1.030666062500000,0b  0000  0000  0000  0101
1.030667062500000,0b  0000  0000  0000  0101
1.030668062500000,0b  0000  0000  0000  0101
1.030669062500000,0b  0000  0000  0000  0101
1.030670062500000,0b  0000  0000  0000  0101
1.030671062500000,0b  0000  0000  0000  0101
1.030672062500000,0b  0000  0000  0000  0101
1.030673062500000,0b  0000  0000  0000  0101
1.030674062500000,0b  0000  0000  0000  0101
1.030675062500000,0b  0000  0000  0000  0101
1.030676062500000,0b  0000  0000  0000  0101
1.030677062500000,0b  0000  0000  0000  0101
1.030678062500000,0b  0000  0000  0000  0101
1.030679062500000,0b  0000  0000  0000  0101
1.030680062500000,0b  0000  0000  0000  0101
1.030681062500000,0b  0000  0000  0000  0101
1.030682062500000,0b  0000  0000  0000  0101
1.030683062500000,0b  0000  0000  0000  0101
1.030684062500000,0b  0000  0000  0000  0101
1.030685062500000,0b  0000  0000  0000  0101
1.030686062500000,0b  0000  0000  0000  0101
1.030687062500000,0b  0000  0000  0000  0101
1.030688062500000,0b  0000  0000  0000  0101
1.030689062500000,0b  0000  0000  0000  0101
1.030690062500000,0b  0000  0000  0000  0101
1.030691062500000,0b  0000  0000  0000  0101
1.030692062500000,0b  0000  0000  0000  0101
1.030693062500000,0b  0000  0000  0000  0101
1.030694062500000,0b  0000  0000  0000  0101
1.030695062500000,0b  0000  0000  0000  0101
1.030696062500000,0b  0000  0000  0000  0101
1.030697062500000,0b  0000  0000  0000  0101
1.030698062500000,0b  0000  0000  0000  0101
1.030699062500000,0b  0000  0000  0000  0101
1.030700062500000,0b  0000  0000  0000  0101
1.030701062500000,0b  0000  0000  0000  0101
1.030702062500000,0b  0000  0000  0000  0101
1.030703062500000,0b  0000  0000  0000  0101
1.030704062500000,0b  0000  0000  0000  0101
1.030705062500000,0b  0000  0000  0000  0111
1.030706062500000,0b  0000  0000  0000  0101
1.030707062500000,0b  0000  0000  0000  0101
1.030708062500000,0b  0000  0000  0000  0101
1.030709062500000,0b  0000  0000  0000  0101
1.030710062500000,0b  0000  0000  0000  0101
1.030711062500000,0b  0000  0000  0000  0101
1.030712062500000,0b  0000  0000  0000  0101
1.030713062500000,0b  0000  0000  0000  0101
1.030714062500000,0b  0000  0000  0000  0101
1.030715062500000,0b  0000  0000  0000  0101
1.030716062500000,0b  0000  0000  0000  0101
1.030717062500000,0b  0000  0000  0000  0101
1.030718062500000,0b  0000  0000  0000  0101
1.030719062500000,0b  0000  0000  0000  0101
1.030720062500000,0b  0000  0000  0000  0101
1.030721062500000,0b  0000  0000  0000  0101
1.030722062500000,0b  0000  0000  0000  0101
1.030723062500000,0b  0000  0000  0000  0101
1.030724062500000,0b  0000  0000  0000  0101
1.030725062500000,0b  0000  0000  0000  0101
1.030726062500000,0b  0000  0000  0000  0101
1.030727062500000,0b  0000  0000  0000  0101
1.030728062500000,0b  0000  0000  0000  0101
1.030729062500000,0b  0000  0000  0000  0101
1.030730062500000,0b  0000  0000  0000  0101
1.030731062500000,0b  0000  0000  0000  0101
1.030732062500000,0b  0000  0000  0000  0101
1.030733062500000,0b  0000  0000  0000  0101
1.030734062500000,0b  0000  0000  0000  0101
1.030735062500000,0b  0000  0000  0000  0101
1.030736062500000,0b  0000  0000  0000  0101
1.030737062500000,0b  0000  0000  0000  0101
1.030738062500000,0b  0000  0000  0000  0101
1.030739062500000,0b  0000  0000  0000  0101
1.030740062500000,0b  0000  0000  0000  0101
1.030741062500000,0b  0000  0000  0000  0111
1.030742062500000,0b  0000  0000  0000  0101
1.030743062500000,0b  0000  0000  0000  0101
1.030744062500000,0b  0000  0000  0000  0101
1.030745062500000,0b  0000  0000  0000  0101
1.030746062500000,0b  0000  0000  0000  0101
1.030747062500000,0b  0000  0000  0000  0111
1.030748062500000,0b  0000  0000  0000  0101
1.030749062500000,0b  0000  0000  0000  0101
1.030750062500000,0b  0000  0000  0000  0101
1.030751062500000,0b  0000  0000  0000  0101
1.030752062500000,0b  0000  0000  0000  0101
1.030753062500000,0b  0000  0000  0000  0101
1.030754062500000,0b  0000  0000  0000  0101
1.030755062500000,0b  0000  0000  0000  0101
1.030756062500000,0b  0000  0000  0000  0101
1.030757062500000,0b  0000  0000  0000  0101
1.030758062500000,0b  0000  0000  0000  0101
1.030759062500000,0b  0000  0000  0000  0101
1.030760062500000,0b  0000  0000  0000  0101
1.030761062500000,0b  0000  0000  0000  0101
1.030762062500000,0b  0000  0000  0000  0101
1.030763062500000,0b  0000  0000  0000  0101
1.030764062500000,0b  0000  0000  0000  0101
1.030765062500000,0b  0000  0000  0000  0101
1.030766062500000,0b  0000  0000  0000  0101
1.030767062500000,0b  0000  0000  0000  0101
1.030768062500000,0b  0000  0000  0000  0101
1.030769062500000,0b  0000  0000  0000  0101
1.030770062500000,0b  0000  0000  0000  0101
1.030771062500000,0b  0000  0000  0000  0101
1.030772062500000,0b  0000  0000  0000  0101
1.030773062500000,0b  0000  0000  0000  0101
1.030774062500000,0b  0000  0000  0000  0101
1.030775062500000,0b  0000  0000  0000  0101
1.030776062500000,0b  0000  0000  0000  0101
1.030777062500000,0b  0000  0000  0000  0101
1.030778062500000,0b  0000  0000  0000  0101
1.030779062500000,0b  0000  0000  0000  0101
1.030780062500000,0b  0000  0000  0000  0101
1.030781062500000,0b  0000  0000  0000  0101
1.030782062500000,0b  0000  0000  0000  0101
1.030783062500000,0b  0000  0000  0000  0101
1.030784062500000,0b  0000  0000  0000  0101
1.030785062500000,0b  0000  0000  0000  0101
1.030786062500000,0b  0000  0000  0000  0101
1.030787062500000,0b  0000  0000  0000  0101
1.030788062500000,0b  0000  0000  0000  0101
1.030789062500000,0b  0000  0000  0000  0101
1.030790062500000,0b  0000  0000  0000  0101
1.030791062500000,0b  0000  0000  0000  0111
1.030792062500000,0b  0000  0000  0000  0111
1.030793062500000,0b  0000  0000  0000  0101
1.030794062500000,0b  0000  0000  0000  0101
1.030795062500000,0b  0000  0000  0000  0101
1.030796062500000,0b  0000  0000  0000  0111
1.030797062500000,0b  0000  0000  0000  0101
1.030798062500000,0b  0000  0000  0000  0101
1.030799062500000,0b  0000  0000  0000  0101
1.030800062500000,0b  0000  0000  0000  0101
1.030801062500000,0b  0000  0000  0000  0101
1.030802062500000,0b  0000  0000  0000  0101
1.030803062500000,0b  0000  0000  0000  0101
1.030804062500000,0b  0000  0000  0000  0101
1.030805062500000,0b  0000  0000  0000  0101
1.030806062500000,0b  0000  0000  0000  0111
1.030807062500000,0b  0000  0000  0000  0101
1.030808062500000,0b  0000  0000  0000  0101
1.030809062500000,0b  0000  0000  0000  0101
1.030810062500000,0b  0000  0000  0000  0101
1.030811062500000,0b  0000  0000  0000  0101
1.030812062500000,0b  0000  0000  0000  0101
1.030813062500000,0b  0000  0000  0000  0101
1.030814062500000,0b  0000  0000  0000  0101
1.030815062500000,0b  0000  0000  0000  0101
1.030816062500000,0b  0000  0000  0000  0101
1.030817062500000,0b  0000  0000  0000  0101
1.030818062500000,0b  0000  0000  0000  0101
1.030819062500000,0b  0000  0000  0000  0101
1.030820062500000,0b  0000  0000  0000  0101
1.030821062500000,0b  0000  0000  0000  0101
1.030822062500000,0b  0000  0000  0000  0101
1.030823062500000,0b  0000  0000  0000  0101
1.030824062500000,0b  0000  0000  0000  0101
1.030825062500000,0b  0000  0000  0000  0101
1.030826062500000,0b  0000  0000  0000  0101
1.030827062500000,0b  0000  0000  0000  0101
1.030828062500000,0b  0000  0000  0000  0101
1.030829062500000,0b  0000  0000  0000  0101
1.030830062500000,0b  0000  0000  0000  0101
1.030831062500000,0b  0000  0000  0000  0101
1.030832062500000,0b  0000  0000  0000  0101
1.030833062500000,0b  0000  0000  0000  0101
1.030834062500000,0b  0000  0000  0000  0101
1.030835062500000,0b  0000  0000  0000  0111
1.030836062500000,0b  0000  0000  0000  0101
1.030837062500000,0b  0000  0000  0000  0101
1.030838062500000,0b  0000  0000  0000  0101
1.030839062500000,0b  0000  0000  0000  0101
1.030840062500000,0b  0000  0000  0000  0111
1.030841062500000,0b  0000  0000  0000  0101
1.030842062500000,0b  0000  0000  0000  0101
1.030843062500000,0b  0000  0000  0000  0101
1.030844062500000,0b  0000  0000  0000  0101
1.030845062500000,0b  0000  0000  0000  0101
1.030846062500000,0b  0000  0000  0000  0101
1.030847062500000,0b  0000  0000  0000  0101
1.030848062500000,0b  0000  0000  0000  0101
1.030849062500000,0b  0000  0000  0000  0101
1.030850062500000,0b  0000  0000  0000  0101
1.030851062500000,0b  0000  0000  0000  0101
1.030852062500000,0b  0000  0000  0000  0101
1.030853062500000,0b  0000  0000  0000  0101
1.030854062500000,0b  0000  0000  0000  0101
1.030855062500000,0b  0000  0000  0000  0101
1.030856062500000,0b  0000  0000  0000  0101
1.030857062500000,0b  0000  0000  0000  0101
1.030858062500000,0b  0000  0000  0000  0101
1.030859062500000,0b  0000  0000  0000  0111
1.030860062500000,0b  0000  0000  0000  0101
1.030861062500000,0b  0000  0000  0000  0111
1.030862062500000,0b  0000  0000  0000  0101
1.030863062500000,0b  0000  0000  0000  0101
1.030864062500000,0b  0000  0000  0000  0101
1.030865062500000,0b  0000  0000  0000  0101
1.030866062500000,0b  0000  0000  0000  0101
1.030867062500000,0b  0000  0000  0000  0101
1.030868062500000,0b  0000  0000  0000  0101
1.030869062500000,0b  0000  0000  0000  0101
1.030870062500000,0b  0000  0000  0000  0101
1.030871062500000,0b  0000  0000  0000  0111
1.030872062500000,0b  0000  0000  0000  0101
1.030873062500000,0b  0000  0000  0000  0101
1.030874062500000,0b  0000  0000  0000  0101
1.030875062500000,0b  0000  0000  0000  0101
1.030876062500000,0b  0000  0000  0000  0101
1.030877062500000,0b  0000  0000  0000  0101
1.030878062500000,0b  0000  0000  0000  0101
1.030879062500000,0b  0000  0000  0000  0101
1.030880062500000,0b  0000  0000  0000  0101
1.030881062500000,0b  0000  0000  0000  0101
1.030882062500000,0b  0000  0000  0000  0101
1.030883062500000,0b  0000  0000  0000  0101
1.030884062500000,0b  0000  0000  0000  0101
1.030885062500000,0b  0000  0000  0000  0101
1.030886062500000,0b  0000  0000  0000  0101
1.030887062500000,0b  0000  0000  0000  0101
1.030888062500000,0b  0000  0000  0000  0101
1.030889062500000,0b  0000  0000  0000  0101
1.030890062500000,0b  0000  0000  0000  0101
1.030891062500000,0b  0000  0000  0000  0101
1.030892062500000,0b  0000  0000  0000  0101
1.030893062500000,0b  0000  0000  0000  0101
1.030894062500000,0b  0000  0000  0000  0101
1.030895062500000,0b  0000  0000  0000  0101
1.030896062500000,0b  0000  0000  0000  0101
1.030897062500000,0b  0000  0000  0000  0101
1.030898062500000,0b  0000  0000  0000  0101
1.030899062500000,0b  0000  0000  0000  0101
1.030900062500000,0b  0000  0000  0000  0101
1.030901062500000,0b  0000  0000  0000  0101
1.030902062500000,0b  0000  0000  0000  0101
1.030903062500000,0b  0000  0000  0000  0101
1.030904062500000,0b  0000  0000  0000  0101
1.030905062500000,0b  0000  0000  0000  0101
1.030906062500000,0b  0000  0000  0000  0101
1.030907062500000,0b  0000  0000  0000  0101
1.030908062500000,0b  0000  0000  0000  0101
1.030909062500000,0b  0000  0000  0000  0101
1.030910062500000,0b  0000  0000  0000  0101
1.030911062500000,0b  0000  0000  0000  0101
1.030912062500000,0b  0000  0000  0000  0101
1.030913062500000,0b  0000  0000  0000  0101
1.030914062500000,0b  0000  0000  0000  0101
1.030915062500000,0b  0000  0000  0000  0101
1.030916062500000,0b  0000  0000  0000  0101
1.030917062500000,0b  0000  0000  0000  0101
1.030918062500000,0b  0000  0000  0000  0101
1.030919062500000,0b  0000  0000  0000  0101
1.030920062500000,0b  0000  0000  0000  0101
1.030921062500000,0b  0000  0000  0000  0111
1.030922062500000,0b  0000  0000  0000  0101
1.030923062500000,0b  0000  0000  0000  0101
1.030924062500000,0b  0000  0000  0000  0101
1.030925062500000,0b  0000  0000  0000  0101
1.030926062500000,0b  0000  0000  0000  0101
1.030927062500000,0b  0000  0000  0000  0101
1.030928062500000,0b  0000  0000  0000  0101
1.030929062500000,0b  0000  0000  0000  0101
1.030930062500000,0b  0000  0000  0000  0101
1.030931062500000,0b  0000  0000  0000  0101
1.030932062500000,0b  0000  0000  0000  0101
1.030933062500000,0b  0000  0000  0000  0101
1.030934062500000,0b  0000  0000  0000  0111
1.030935062500000,0b  0000  0000  0000  0101
1.030936062500000,0b  0000  0000  0000  0101
1.030937062500000,0b  0000  0000  0000  0101
1.030938062500000,0b  0000  0000  0000  0101
1.030939062500000,0b  0000  0000  0000  0101
1.030940062500000,0b  0000  0000  0000  0101
1.030941062500000,0b  0000  0000  0000  0101
1.030942062500000,0b  0000  0000  0000  0101
1.030943062500000,0b  0000  0000  0000  0101
1.030944062500000,0b  0000  0000  0000  0101
1.030945062500000,0b  0000  0000  0000  0101
1.030946062500000,0b  0000  0000  0000  0101
1.030947062500000,0b  0000  0000  0000  0101
1.030948062500000,0b  0000  0000  0000  0111
1.030949062500000,0b  0000  0000  0000  0101
1.030950062500000,0b  0000  0000  0000  0101
1.030951062500000,0b  0000  0000  0000  0101
1.030952062500000,0b  0000  0000  0000  0101
1.030953062500000,0b  0000  0000  0000  0101
1.030954062500000,0b  0000  0000  0000  0101
1.030955062500000,0b  0000  0000  0000  0101
1.030956062500000,0b  0000  0000  0000  0101
1.030957062500000,0b  0000  0000  0000  0101
1.030958062500000,0b  0000  0000  0000  0101
1.030959062500000,0b  0000  0000  0000  0101
1.030960062500000,0b  0000  0000  0000  0111
1.030961062500000,0b  0000  0000  0000  0101
1.030962062500000,0b  0000  0000  0000  0101
1.030963062500000,0b  0000  0000  0000  0111
1.030964062500000,0b  0000  0000  0000  0101
1.030965062500000,0b  0000  0000  0000  0101
1.030966062500000,0b  0000  0000  0000  0101
1.030967062500000,0b  0000  0000  0000  0101
1.030968062500000,0b  0000  0000  0000  0101
1.030969062500000,0b  0000  0000  0000  0101
1.030970062500000,0b  0000  0000  0000  0101
1.030971062500000,0b  0000  0000  0000  0101
1.030972062500000,0b  0000  0000  0000  0101
1.030973062500000,0b  0000  0000  0000  0101
1.030974062500000,0b  0000  0000  0000  0101
1.030975062500000,0b  0000  0000  0000  0101
1.030976062500000,0b  0000  0000  0000  0101
1.030977062500000,0b  0000  0000  0000  0101
1.030978125000000,0b  0000  0000  0000  0101
1.030979125000000,0b  0000  0000  0000  0101
1.030980062500000,0b  0000  0000  0000  0101
1.030981062500000,0b  0000  0000  0000  0101
1.030982125000000,0b  0000  0000  0000  0101
1.030983125000000,0b  0000  0000  0000  0101
1.030984125000000,0b  0000  0000  0000  0101
1.030985062500000,0b  0000  0000  0000  0101
1.030986125000000,0b  0000  0000  0000  0101
1.030987125000000,0b  0000  0000  0000  0101
1.030988125000000,0b  0000  0000  0000  0101
1.030989125000000,0b  0000  0000  0000  0101
1.030990125000000,0b  0000  0000  0000  0101
1.030991125000000,0b  0000  0000  0000  0101
1.030992125000000,0b  0000  0000  0000  0101
1.030993125000000,0b  0000  0000  0000  0101
1.030994125000000,0b  0000  0000  0000  0101
1.030995125000000,0b  0000  0000  0000  0101
1.030996125000000,0b  0000  0000  0000  0101
1.030997125000000,0b  0000  0000  0000  0101
1.030998125000000,0b  0000  0000  0000  0101
1.030999125000000,0b  0000  0000  0000  0101
1.031000125000000,0b  0000  0000  0000  0101
1.031001125000000,0b  0000  0000  0000  0101
1.031002125000000,0b  0000  0000  0000  0101
1.031003125000000,0b  0000  0000  0000  0101
1.031004125000000,0b  0000  0000  0000  0101
1.031005125000000,0b  0000  0000  0000  0101
1.031006125000000,0b  0000  0000  0000  0101
1.031007125000000,0b  0000  0000  0000  0101
1.031008125000000,0b  0000  0000  0000  0101
1.031009125000000,0b  0000  0000  0000  0101
1.031010125000000,0b  0000  0000  0000  0101
1.031011125000000,0b  0000  0000  0000  0101
1.031012125000000,0b  0000  0000  0000  0101
1.031013125000000,0b  0000  0000  0000  0101
1.031014125000000,0b  0000  0000  0000  0101
1.031015125000000,0b  0000  0000  0000  0101
1.031016125000000,0b  0000  0000  0000  0101
1.031017125000000,0b  0000  0000  0000  0111
1.031018125000000,0b  0000  0000  0000  0101
1.031019125000000,0b  0000  0000  0000  0101
1.031020125000000,0b  0000  0000  0000  0101
1.031021125000000,0b  0000  0000  0000  0101
1.031022125000000,0b  0000  0000  0000  0111
1.031023125000000,0b  0000  0000  0000  0101
1.031024125000000,0b  0000  0000  0000  0101
1.031025125000000,0b  0000  0000  0000  0101
1.031026125000000,0b  0000  0000  0000  0101
1.031027125000000,0b  0000  0000  0000  0101
1.031028125000000,0b  0000  0000  0000  0101
1.031029125000000,0b  0000  0000  0000  0101
1.031030125000000,0b  0000  0000  0000  0101
1.031031125000000,0b  0000  0000  0000  0111
1.031032125000000,0b  0000  0000  0000  0101
1.031033125000000,0b  0000  0000  0000  0101
1.031034125000000,0b  0000  0000  0000  0101
1.031035125000000,0b  0000  0000  0000  0101
1.031036125000000,0b  0000  0000  0000  0101
1.031037125000000,0b  0000  0000  0000  0101
1.031038125000000,0b  0000  0000  0000  0101
1.031039125000000,0b  0000  0000  0000  0101
1.031040125000000,0b  0000  0000  0000  0101
1.031041125000000,0b  0000  0000  0000  0101
1.031042125000000,0b  0000  0000  0000  0101
1.031043125000000,0b  0000  0000  0000  0101
1.031044125000000,0b  0000  0000  0000  0101
1.031045125000000,0b  0000  0000  0000  0101
1.031046125000000,0b  0000  0000  0000  0101
1.031047125000000,0b  0000  0000  0000  0101
1.031048125000000,0b  0000  0000  0000  0101
1.031049125000000,0b  0000  0000  0000  0101
1.031050125000000,0b  0000  0000  0000  0101
1.031051125000000,0b  0000  0000  0000  0101
1.031052125000000,0b  0000  0000  0000  0101
1.031053125000000,0b  0000  0000  0000  0101
1.031054125000000,0b  0000  0000  0000  0101
1.031055125000000,0b  0000  0000  0000  0101
1.031056125000000,0b  0000  0000  0000  0101
1.031057125000000,0b  0000  0000  0000  0101
1.031058125000000,0b  0000  0000  0000  0101
1.031059125000000,0b  0000  0000  0000  0101
1.031060125000000,0b  0000  0000  0000  0101
1.031061125000000,0b  0000  0000  0000  0101
1.031062125000000,0b  0000  0000  0000  0101
1.031063125000000,0b  0000  0000  0000  0101
1.031064125000000,0b  0000  0000  0000  0101
1.031065125000000,0b  0000  0000  0000  0101
1.031066125000000,0b  0000  0000  0000  0101
1.031067125000000,0b  0000  0000  0000  0101
1.031068125000000,0b  0000  0000  0000  0101
1.031069125000000,0b  0000  0000  0000  0101
1.031070125000000,0b  0000  0000  0000  0101
1.031071125000000,0b  0000  0000  0000  0101
1.031072125000000,0b  0000  0000  0000  0101
1.031073125000000,0b  0000  0000  0000  0101
1.031074125000000,0b  0000  0000  0000  0101
1.031075125000000,0b  0000  0000  0000  0101
1.031076125000000,0b  0000  0000  0000  0101
1.031077125000000,0b  0000  0000  0000  0101
1.031078125000000,0b  0000  0000  0000  0101
1.031079125000000,0b  0000  0000  0000  0101
1.031080125000000,0b  0000  0000  0000  0101
1.031081125000000,0b  0000  0000  0000  0101
1.031082125000000,0b  0000  0000  0000  0101
1.031083125000000,0b  0000  0000  0000  0101
1.031084125000000,0b  0000  0000  0000  0101
1.031085125000000,0b  0000  0000  0000  0101
1.031086125000000,0b  0000  0000  0000  0101
1.031087125000000,0b  0000  0000  0000  0101
1.031088125000000,0b  0000  0000  0000  0101
1.031089125000000,0b  0000  0000  0000  0111
1.031090125000000,0b  0000  0000  0000  0101
1.031091125000000,0b  0000  0000  0000  0101
1.031092125000000,0b  0000  0000  0000  0101
1.031093125000000,0b  0000  0000  0000  0101
1.031094125000000,0b  0000  0000  0000  0101
1.031095125000000,0b  0000  0000  0000  0101
1.031096125000000,0b  0000  0000  0000  0101
1.031097125000000,0b  0000  0000  0000  0101
1.031098125000000,0b  0000  0000  0000  0101
1.031099125000000,0b  0000  0000  0000  0101
1.031100125000000,0b  0000  0000  0000  0101
1.031101125000000,0b  0000  0000  0000  0101
1.031102125000000,0b  0000  0000  0000  0101
1.031103125000000,0b  0000  0000  0000  0101
1.031104125000000,0b  0000  0000  0000  0101
1.031105125000000,0b  0000  0000  0000  0101
1.031106125000000,0b  0000  0000  0000  0101
1.031107125000000,0b  0000  0000  0000  0101
1.031108125000000,0b  0000  0000  0000  0101
1.031109125000000,0b  0000  0000  0000  0101
1.031110125000000,0b  0000  0000  0000  0101
1.031111125000000,0b  0000  0000  0000  0101
1.031112125000000,0b  0000  0000  0000  0101
1.031113125000000,0b  0000  0000  0000  0101
1.031114125000000,0b  0000  0000  0000  0101
1.031115125000000,0b  0000  0000  0000  0101
1.031116125000000,0b  0000  0000  0000  0101
1.031117125000000,0b  0000  0000  0000  0111
1.031118125000000,0b  0000  0000  0000  0101
1.031119125000000,0b  0000  0000  0000  0101
1.031120125000000,0b  0000  0000  0000  0101
1.031121125000000,0b  0000  0000  0000  0101
1.031122125000000,0b  0000  0000  0000  0101
1.031123125000000,0b  0000  0000  0000  0101
1.031124125000000,0b  0000  0000  0000  0111
1.031125125000000,0b  0000  0000  0000  0101
1.031126125000000,0b  0000  0000  0000  0101
1.031127125000000,0b  0000  0000  0000  0101
1.031128125000000,0b  0000  0000  0000  0101
1.031129125000000,0b  0000  0000  0000  0101
1.031130125000000,0b  0000  0000  0000  0101
1.031131125000000,0b  0000  0000  0000  0101
1.031132125000000,0b  0000  0000  0000  0101
1.031133125000000,0b  0000  0000  0000  0101
1.031134125000000,0b  0000  0000  0000  0101
1.031135125000000,0b  0000  0000  0000  0101
1.031136125000000,0b  0000  0000  0000  0101
1.031137125000000,0b  0000  0000  0000  0111
1.031138125000000,0b  0000  0000  0000  0101
1.031139125000000,0b  0000  0000  0000  0101
1.031140125000000,0b  0000  0000  0000  0101
1.031141125000000,0b  0000  0000  0000  0101
1.031142125000000,0b  0000  0000  0000  0101
1.031143125000000,0b  0000  0000  0000  0101
1.031144125000000,0b  0000  0000  0000  0101
1.031145125000000,0b  0000  0000  0000  0101
1.031146125000000,0b  0000  0000  0000  0101
1.031147125000000,0b  0000  0000  0000  0101
1.031148125000000,0b  0000  0000  0000  0101
1.031149125000000,0b  0000  0000  0000  0101
1.031150125000000,0b  0000  0000  0000  0101
1.031151125000000,0b  0000  0000  0000  0101
1.031152125000000,0b  0000  0000  0000  0101
1.031153125000000,0b  0000  0000  0000  0101
1.031154125000000,0b  0000  0000  0000  0101
1.031155125000000,0b  0000  0000  0000  0101
1.031156125000000,0b  0000  0000  0000  0101
1.031157125000000,0b  0000  0000  0000  0101
1.031158125000000,0b  0000  0000  0000  0111
1.031159125000000,0b  0000  0000  0000  0101
1.031160125000000,0b  0000  0000  0000  0101
1.031161125000000,0b  0000  0000  0000  0101
1.031162125000000,0b  0000  0000  0000  0101
1.031163125000000,0b  0000  0000  0000  0101
1.031164125000000,0b  0000  0000  0000  0101
1.031165125000000,0b  0000  0000  0000  0101
1.031166125000000,0b  0000  0000  0000  0101
1.031167125000000,0b  0000  0000  0000  0111
1.031168125000000,0b  0000  0000  0000  0101
1.031169125000000,0b  0000  0000  0000  0111
1.031170125000000,0b  0000  0000  0000  0101
1.031171125000000,0b  0000  0000  0000  0101
1.031172125000000,0b  0000  0000  0000  0101
1.031173125000000,0b  0000  0000  0000  0101
1.031174125000000,0b  0000  0000  0000  0111
1.031175125000000,0b  0000  0000  0000  0101
1.031176125000000,0b  0000  0000  0000  0111
1.031177125000000,0b  0000  0000  0000  0111
1.031178125000000,0b  0000  0000  0000  0101
1.031179125000000,0b  0000  0000  0000  0101
1.031180125000000,0b  0000  0000  0000  0101
1.031181125000000,0b  0000  0000  0000  0101
1.031182125000000,0b  0000  0000  0000  0101
1.031183125000000,0b  0000  0000  0000  0101
1.031184125000000,0b  0000  0000  0000  0101
1.031185125000000,0b  0000  0000  0000  0101
1.031186125000000,0b  0000  0000  0000  0101
1.031187125000000,0b  0000  0000  0000  0101
1.031188125000000,0b  0000  0000  0000  0101
1.031189125000000,0b  0000  0000  0000  0101
1.031190125000000,0b  0000  0000  0000  0101
1.031191125000000,0b  0000  0000  0000  0101
1.031192125000000,0b  0000  0000  0000  0101
1.031193125000000,0b  0000  0000  0000  0101
1.031194125000000,0b  0000  0000  0000  0101
1.031195125000000,0b  0000  0000  0000  0101
1.031196125000000,0b  0000  0000  0000  0101
1.031197125000000,0b  0000  0000  0000  0101
1.031198125000000,0b  0000  0000  0000  0101
1.031199125000000,0b  0000  0000  0000  0101
1.031200125000000,0b  0000  0000  0000  0101
1.031201125000000,0b  0000  0000  0000  0101
1.031202125000000,0b  0000  0000  0000  0101
1.031203125000000,0b  0000  0000  0000  0101
1.031204125000000,0b  0000  0000  0000  0101
1.031205125000000,0b  0000  0000  0000  0101
1.031206125000000,0b  0000  0000  0000  0101
1.031207125000000,0b  0000  0000  0000  0101
1.031208125000000,0b  0000  0000  0000  0101
1.031209125000000,0b  0000  0000  0000  0101
1.031210125000000,0b  0000  0000  0000  0101
1.031211125000000,0b  0000  0000  0000  0101
1.031212125000000,0b  0000  0000  0000  0101
1.031213125000000,0b  0000  0000  0000  0101
1.031214125000000,0b  0000  0000  0000  0101
1.031215125000000,0b  0000  0000  0000  0101
1.031216125000000,0b  0000  0000  0000  0101
1.031217125000000,0b  0000  0000  0000  0101
1.031218125000000,0b  0000  0000  0000  0101
1.031219125000000,0b  0000  0000  0000  0101
1.031220125000000,0b  0000  0000  0000  0101
1.031221125000000,0b  0000  0000  0000  0111
1.031222125000000,0b  0000  0000  0000  0101
1.031223125000000,0b  0000  0000  0000  0101
1.031224125000000,0b  0000  0000  0000  0101
1.031225125000000,0b  0000  0000  0000  0101
1.031226125000000,0b  0000  0000  0000  0101
1.031227125000000,0b  0000  0000  0000  0101
1.031228125000000,0b  0000  0000  0000  0101
1.031229125000000,0b  0000  0000  0000  0101
1.031230125000000,0b  0000  0000  0000  0101
1.031231125000000,0b  0000  0000  0000  0101
1.031232125000000,0b  0000  0000  0000  0101
1.031233125000000,0b  0000  0000  0000  0101
1.031234125000000,0b  0000  0000  0000  0101
1.031235125000000,0b  0000  0000  0000  0101
1.031236125000000,0b  0000  0000  0000  0101
1.031237125000000,0b  0000  0000  0000  0101
1.031238125000000,0b  0000  0000  0000  0101
1.031239125000000,0b  0000  0000  0000  0101
1.031240125000000,0b  0000  0000  0000  0101
1.031241125000000,0b  0000  0000  0000  0101
1.031242125000000,0b  0000  0000  0000  0101
1.031243125000000,0b  0000  0000  0000  0101
1.031244125000000,0b  0000  0000  0000  0101
1.031245125000000,0b  0000  0000  0000  0101
1.031246125000000,0b  0000  0000  0000  0101
1.031247125000000,0b  0000  0000  0000  0101
1.031248125000000,0b  0000  0000  0000  0101
1.031249125000000,0b  0000  0000  0000  0101
1.031250125000000,0b  0000  0000  0000  0101
1.031251125000000,0b  0000  0000  0000  0101
1.031252125000000,0b  0000  0000  0000  0101
1.031253125000000,0b  0000  0000  0000  0101
1.031254125000000,0b  0000  0000  0000  0101
1.031255125000000,0b  0000  0000  0000  0111
1.031256125000000,0b  0000  0000  0000  0101
1.031257125000000,0b  0000  0000  0000  0111
1.031258125000000,0b  0000  0000  0000  0101
1.031259125000000,0b  0000  0000  0000  0101
1.031260125000000,0b  0000  0000  0000  0101
1.031261125000000,0b  0000  0000  0000  0101
1.031262125000000,0b  0000  0000  0000  0101
1.031263125000000,0b  0000  0000  0000  0101
1.031264125000000,0b  0000  0000  0000  0101
1.031265125000000,0b  0000  0000  0000  0101
1.031266125000000,0b  0000  0000  0000  0101
